date,game_id,home,away,home_score,away_score,home_elo_before,away_elo_before,home_expected_win_rate,home_elo_change,home_elo_after,away_elo_after
2026-05-27,NPB20260527DBB03,DeNA,オリックス,2,5,1477.2293938614614,1526.6439078196013,0.47926774087137963,-11.50242578091311,1465.7269680805482,1538.1463336005145
2026-05-27,NPB20260527HCM06,広島,ロッテ,4,5,1470.533638558222,1516.580669939604,0.48410739922687945,-11.618577581445107,1458.9150609767769,1528.199247521049
2026-05-27,NPB20260527HTF05,阪神,日本ハム,2,5,1545.9147698488862,1502.9348387416073,0.6103749483951738,-14.648998761484172,1531.265771087402,1517.5838375030914
2026-05-27,NPB20260527YGSH01,巨人,ソフトバンク,5,1,1491.3249559580254,1502.448124110828,0.5343075303179181,11.176619272369965,1502.5015752303952,1491.2715048384582
2026-05-27,NPB20260527YSL02,ヤクルト,西武,2,2,1530.7354601149825,1582.0688060069401,0.4765117266246417,0.5637185610085993,1531.299178675991,1581.5050874459316
2026-05-28,NPB20260528CDE04,中日,楽天,2,1,1439.7769028588307,1413.8085321810106,0.58685087921413,9.915578898860879,1449.6924817576917,1403.8929532821496
2026-05-28,NPB20260528DBB03,DeNA,オリックス,3,1,1465.7269680805482,1538.1463336005145,0.4463564591345602,13.287444980770557,1479.0144130613187,1524.858888619744
2026-05-28,NPB20260528HCM06,広島,ロッテ,3,6,1458.9150609767769,1528.199247521049,0.45082061096029397,-10.819694663047056,1448.0953663137298,1539.0189421840962
2026-05-28,NPB20260528HTF05,阪神,日本ハム,2,4,1531.265771087402,1517.5838375030914,0.5696040169163203,-13.670496405991688,1517.5952746814103,1531.2543339090832
2026-05-28,NPB20260528YGSH01,巨人,ソフトバンク,4,8,1502.5015752303952,1491.2715048384582,0.5661405357842229,-13.587372858821348,1488.914202371574,1504.8588776972795
2026-05-28,NPB20260528YSL02,ヤクルト,西武,0,8,1531.299178675991,1581.5050874459316,0.47813089965823363,-11.475141591797607,1519.8240370841934,1592.9802290377293
2026-05-29,NPB20260529BCD05,オリックス,中日,1,5,1524.858888619744,1449.6924817576917,0.6534341265527843,-15.682419037266824,1509.1764695824772,1465.3749007949584
2026-05-29,NPB20260529EYS02,楽天,ヤクルト,2,7,1403.8929532821496,1519.8240370841934,0.3855926205034096,-9.254222892081831,1394.6387303900678,1529.0782599762751
2026-05-29,NPB20260529FYG01,日本ハム,巨人,2,4,1531.2543339090832,1488.914202371574,0.6094987160031838,-14.627969184076413,1516.6263647250069,1503.5421715556504
