シーズン,日付,ゲームタイプ,球団,ホーム・ビジター,結果,スコア,対戦球団,R,H,E,ボックススコア,回戦,球場,試合開始,試合時間,入場者,GameID
2025,2025-05-22,公式戦,埼玉西武ライオンズ,ビジター,L,1,東北楽天ゴールデンイーグルス,1,7,0,"0,0,0,0,1,0,0,0,0",6,楽天モバイル,18:00,02:41,24010,GAME20250522RESL0253
2025,2025-05-22,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,2,埼玉西武ライオンズ,2,7,0,"0,0,0,0,0,0,1,0,1x",6,楽天モバイル,18:00,02:41,24010,GAME20250522RESL0253
2025,2025-05-23,公式戦,阪神タイガース,ビジター,W,3,中日ドラゴンズ,3,8,1,"0,0,0,0,0,0,0,0,0,0,3",8,バンテリンドーム,18:00,03:58,36304,GAME20250523CDHT0256
2025,2025-05-23,公式戦,中日ドラゴンズ,ホーム,L,0,阪神タイガース,0,8,0,"0,0,0,0,0,0,0,0,0,0,0",8,バンテリンドーム,18:00,03:58,36304,GAME20250523CDHT0256
2025,2025-05-23,公式戦,横浜DeNAベイスターズ,ビジター,W,2,広島東洋カープ,2,10,0,"0,0,0,1,1,0,0,0,0",10,マツダスタジアム,18:01,02:55,29011,GAME20250523HCDB0258
2025,2025-05-23,公式戦,広島東洋カープ,ホーム,L,1,横浜DeNAベイスターズ,1,4,1,"0,0,0,0,0,0,1,0,0",10,マツダスタジアム,18:01,02:55,29011,GAME20250523HCDB0258
2025,2025-05-23,公式戦,埼玉西武ライオンズ,ビジター,L,3,千葉ロッテマリーンズ,3,9,0,"1,0,0,0,2,0,0,0,0",8,ZOZOマリン,18:00,02:26,25639,GAME20250523LMSL0255
2025,2025-05-23,公式戦,千葉ロッテマリーンズ,ホーム,W,9,埼玉西武ライオンズ,9,15,0,"1,2,3,2,1,0,0,0,x",8,ZOZOマリン,18:00,02:26,25639,GAME20250523LMSL0255
2025,2025-05-23,公式戦,北海道日本ハムファイターズ,ビジター,W,1,東北楽天ゴールデンイーグルス,1,6,0,"0,1,0,0,0,0,0,0,0",9,楽天モバイル,18:00,02:47,25594,GAME20250523RENF0259
2025,2025-05-23,公式戦,東北楽天ゴールデンイーグルス,ホーム,L,0,北海道日本ハムファイターズ,0,5,0,"0,0,0,0,0,0,0,0,0",9,楽天モバイル,18:00,02:47,25594,GAME20250523RENF0259
2025,2025-05-23,公式戦,東京ヤクルトスワローズ,ビジター,L,0,読売ジャイアンツ,0,7,0,"0,0,0,0,0,0,0,0,0",10,東京ドーム,18:00,02:37,42067,GAME20250523YGYS0257
2025,2025-05-23,公式戦,読売ジャイアンツ,ホーム,W,5,東京ヤクルトスワローズ,5,10,0,"0,0,0,4,0,1,0,0,x",10,東京ドーム,18:00,02:37,42067,GAME20250523YGYS0257
2025,2025-05-24,公式戦,阪神タイガース,ビジター,L,4,中日ドラゴンズ,4,4,0,"0,1,0,0,0,2,0,0,1",9,バンテリンドーム,14:00,03:43,36314,GAME20250524CDHT0261
2025,2025-05-24,公式戦,中日ドラゴンズ,ホーム,W,5,阪神タイガース,5,9,0,"1,2,0,0,0,0,0,2,x",9,バンテリンドーム,14:00,03:43,36314,GAME20250524CDHT0261
2025,2025-05-24,公式戦,埼玉西武ライオンズ,ビジター,W,6,千葉ロッテマリーンズ,6,9,0,"3,0,1,0,0,0,0,2,0",9,ZOZOマリン,14:00,02:43,24141,GAME20250524LMSL0260
2025,2025-05-24,公式戦,千葉ロッテマリーンズ,ホーム,L,1,埼玉西武ライオンズ,1,5,0,"0,0,0,1,0,0,0,0,0",9,ZOZOマリン,14:00,02:43,24141,GAME20250524LMSL0260
2025,2025-05-24,公式戦,北海道日本ハムファイターズ,ビジター,L,1,東北楽天ゴールデンイーグルス,1,7,0,"0,0,0,1,0,0,0,0,0",10,楽天モバイル,14:00,03:04,25162,GAME20250524RENF0263
2025,2025-05-24,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,2,北海道日本ハムファイターズ,2,9,1,"2,0,0,0,0,0,0,0,x",10,楽天モバイル,14:00,03:04,25162,GAME20250524RENF0263
2025,2025-05-24,公式戦,東京ヤクルトスワローズ,ビジター,L,2,読売ジャイアンツ,2,4,2,"0,0,0,0,0,0,2,0,0",11,東京ドーム,18:00,02:56,42169,GAME20250524YGYS0262
2025,2025-05-24,公式戦,読売ジャイアンツ,ホーム,W,4,東京ヤクルトスワローズ,4,8,0,"0,0,1,1,0,0,0,2,x",11,東京ドーム,18:00,02:56,42169,GAME20250524YGYS0262
2025,2025-05-25,公式戦,阪神タイガース,ビジター,W,5,中日ドラゴンズ,5,11,0,"0,0,0,0,1,0,0,0,4",10,バンテリンドーム,13:31,03:02,36299,GAME20250525CDHT0266
2025,2025-05-25,公式戦,中日ドラゴンズ,ホーム,L,1,阪神タイガース,1,6,3,"0,0,0,0,1,0,0,0,0",10,バンテリンドーム,13:31,03:02,36299,GAME20250525CDHT0266
2025,2025-05-25,公式戦,横浜DeNAベイスターズ,ビジター,L,0,広島東洋カープ,0,5,1,"0,0,0,0,0,0,0,0,0",11,マツダスタジアム,13:31,02:29,32360,GAME20250525HCDB0268
2025,2025-05-25,公式戦,広島東洋カープ,ホーム,W,3,横浜DeNAベイスターズ,3,7,0,"0,0,3,0,0,0,0,0,x",11,マツダスタジアム,13:31,02:29,32360,GAME20250525HCDB0268
2025,2025-05-25,公式戦,埼玉西武ライオンズ,ビジター,W,8,千葉ロッテマリーンズ,8,13,0,"0,0,0,2,0,0,3,2,1",10,ZOZOマリン,14:00,03:12,23963,GAME20250525LMSL0265
2025,2025-05-25,公式戦,千葉ロッテマリーンズ,ホーム,L,0,埼玉西武ライオンズ,0,7,0,"0,0,0,0,0,0,0,0,0",10,ZOZOマリン,14:00,03:12,23963,GAME20250525LMSL0265
2025,2025-05-25,公式戦,北海道日本ハムファイターズ,ビジター,T,1,東北楽天ゴールデンイーグルス,1,7,1,"0,0,0,1,0,0,0,0,0,0,0,0",11,楽天モバイル,13:00,03:44,25117,GAME20250525RENF0269
2025,2025-05-25,公式戦,東北楽天ゴールデンイーグルス,ホーム,T,1,北海道日本ハムファイターズ,1,5,0,"0,0,0,0,1,0,0,0,0,0,0,0",11,楽天モバイル,13:00,03:44,25117,GAME20250525RENF0269
2025,2025-05-25,公式戦,オリックス・バファローズ,ビジター,W,13,福岡ソフトバンクホークス,13,15,0,"2,0,4,0,4,0,0,0,3",9,鹿児島,14:01,03:32,18939,GAME20250525SHOB0264
2025,2025-05-25,公式戦,福岡ソフトバンクホークス,ホーム,L,5,オリックス・バファローズ,5,9,1,"3,2,0,0,0,0,0,0,0",9,鹿児島,14:01,03:32,18939,GAME20250525SHOB0264
2025,2025-05-25,公式戦,東京ヤクルトスワローズ,ビジター,L,2,読売ジャイアンツ,2,10,1,"0,0,2,0,0,0,0,0,0",12,東京ドーム,14:01,03:04,42194,GAME20250525YGYS0267
2025,2025-05-25,公式戦,読売ジャイアンツ,ホーム,W,5,東京ヤクルトスワローズ,5,6,1,"0,3,2,0,0,0,0,0,x",12,東京ドーム,14:01,03:04,42194,GAME20250525YGYS0267
2025,2025-05-27,公式戦,横浜DeNAベイスターズ,ビジター,L,0,阪神タイガース,0,6,1,"0,0,0,0,0,0,0,0,0,0,0",9,倉　敷,18:02,03:55,30434,GAME20250527HTDB0274
2025,2025-05-27,公式戦,阪神タイガース,ホーム,W,1,横浜DeNAベイスターズ,1,7,0,"0,0,0,0,0,0,0,0,0,0,1x",9,倉　敷,18:02,03:55,30434,GAME20250527HTDB0274
2025,2025-05-27,公式戦,オリックス・バファローズ,ビジター,L,4,千葉ロッテマリーンズ,4,7,1,"0,0,0,0,0,0,0,0,4",8,ZOZOマリン,18:00,03:15,26507,GAME20250527LMOB0272
2025,2025-05-27,公式戦,千葉ロッテマリーンズ,ホーム,W,6,オリックス・バファローズ,6,11,0,"0,3,0,0,0,0,1,2,x",8,ZOZOマリン,18:00,03:15,26507,GAME20250527LMOB0272
2025,2025-05-27,公式戦,北海道日本ハムファイターズ,ビジター,W,5,福岡ソフトバンクホークス,5,6,0,"0,0,0,0,2,0,0,2,1",9,みずほPayPay,18:00,03:09,39771,GAME20250527SHNF0270
2025,2025-05-27,公式戦,福岡ソフトバンクホークス,ホーム,L,2,北海道日本ハムファイターズ,2,7,3,"0,0,0,0,2,0,0,0,0",9,みずほPayPay,18:00,03:09,39771,GAME20250527SHNF0270
2025,2025-05-27,公式戦,東北楽天ゴールデンイーグルス,ビジター,W,3,埼玉西武ライオンズ,3,12,0,"0,0,0,0,0,1,0,1,1",7,前　橋,18:01,03:26,11281,GAME20250527SLRE0275
2025,2025-05-27,公式戦,埼玉西武ライオンズ,ホーム,L,1,東北楽天ゴールデンイーグルス,1,8,1,"0,0,0,1,0,0,0,0,0",7,前　橋,18:01,03:26,11281,GAME20250527SLRE0275
2025,2025-05-27,公式戦,広島東洋カープ,ビジター,W,2,読売ジャイアンツ,2,8,0,"0,0,0,2,0,0,0,0,0",10,富　山,18:01,03:10,19747,GAME20250527YGHC0273
2025,2025-05-27,公式戦,読売ジャイアンツ,ホーム,L,1,広島東洋カープ,1,8,0,"0,0,0,1,0,0,0,0,0",10,富　山,18:01,03:10,19747,GAME20250527YGHC0273
2025,2025-05-27,公式戦,中日ドラゴンズ,ビジター,L,1,東京ヤクルトスワローズ,1,4,2,"0,0,0,0,0,0,0,1,0",9,神　宮,18:00,03:18,27454,GAME20250527YSCD0271
2025,2025-05-27,公式戦,東京ヤクルトスワローズ,ホーム,W,2,中日ドラゴンズ,2,5,0,"0,0,0,1,0,0,0,1,x",9,神　宮,18:00,03:18,27454,GAME20250527YSCD0271
2025,2025-05-28,公式戦,横浜DeNAベイスターズ,ビジター,L,0,阪神タイガース,0,11,0,"0,0,0,0,0,0,0,0,0",10,甲子園,18:02,03:26,42600,GAME20250528HTDB0280
2025,2025-05-28,公式戦,阪神タイガース,ホーム,W,1,横浜DeNAベイスターズ,1,6,0,"0,0,0,0,1,0,0,0,x",10,甲子園,18:02,03:26,42600,GAME20250528HTDB0280
2025,2025-05-28,公式戦,オリックス・バファローズ,ビジター,W,2,千葉ロッテマリーンズ,2,12,0,"0,0,0,0,0,1,0,0,1",9,ZOZOマリン,18:00,03:19,26847,GAME20250528LMOB0278
2025,2025-05-28,公式戦,千葉ロッテマリーンズ,ホーム,L,1,オリックス・バファローズ,1,7,0,"0,1,0,0,0,0,0,0,0",9,ZOZOマリン,18:00,03:19,26847,GAME20250528LMOB0278
2025,2025-05-28,公式戦,北海道日本ハムファイターズ,ビジター,L,1,福岡ソフトバンクホークス,1,6,0,"0,0,0,1,0,0,0,0,0",10,みずほPayPay,18:01,02:36,40142,GAME20250528SHNF0276
2025,2025-05-28,公式戦,福岡ソフトバンクホークス,ホーム,W,2,北海道日本ハムファイターズ,2,11,1,"0,0,0,0,0,0,1,0,1x",10,みずほPayPay,18:01,02:36,40142,GAME20250528SHNF0276
2025,2025-05-28,公式戦,東北楽天ゴールデンイーグルス,ビジター,L,0,埼玉西武ライオンズ,0,4,2,"0,0,0,0,0,0,0,0,0",8,ベルーナドーム,18:00,03:00,24465,GAME20250528SLRE0281
2025,2025-05-28,公式戦,埼玉西武ライオンズ,ホーム,W,6,東北楽天ゴールデンイーグルス,6,9,0,"2,0,0,0,0,3,0,1,x",8,ベルーナドーム,18:00,03:00,24465,GAME20250528SLRE0281
2025,2025-05-28,公式戦,広島東洋カープ,ビジター,L,1,読売ジャイアンツ,1,8,0,"1,0,0,0,0,0,0,0,0",11,金　沢,18:00,02:58,10591,GAME20250528YGHC0279
2025,2025-05-28,公式戦,読売ジャイアンツ,ホーム,W,4,広島東洋カープ,4,9,0,"2,0,0,0,0,0,2,0,x",11,金　沢,18:00,02:58,10591,GAME20250528YGHC0279
2025,2025-05-28,公式戦,中日ドラゴンズ,ビジター,W,4,東京ヤクルトスワローズ,4,7,0,"0,0,0,0,0,3,0,0,1",10,神　宮,18:01,03:20,27510,GAME20250528YSCD0277
2025,2025-05-28,公式戦,東京ヤクルトスワローズ,ホーム,L,1,中日ドラゴンズ,1,6,1,"0,0,0,0,0,0,1,0,0",10,神　宮,18:01,03:20,27510,GAME20250528YSCD0277
2025,2025-05-29,公式戦,横浜DeNAベイスターズ,ビジター,W,5,阪神タイガース,5,6,0,"0,0,0,1,0,0,3,0,1",11,甲子園,18:00,02:43,42633,GAME20250529HTDB0283
2025,2025-05-29,公式戦,阪神タイガース,ホーム,L,1,横浜DeNAベイスターズ,1,5,0,"1,0,0,0,0,0,0,0,0",11,甲子園,18:00,02:43,42633,GAME20250529HTDB0283
2025,2025-05-29,公式戦,東北楽天ゴールデンイーグルス,ビジター,W,6,埼玉西武ライオンズ,6,11,1,"0,0,0,2,1,2,0,1,0",9,ベルーナドーム,18:00,03:12,22503,GAME20250529SLRE0284
2025,2025-05-29,公式戦,埼玉西武ライオンズ,ホーム,L,3,東北楽天ゴールデンイーグルス,3,8,0,"1,0,2,0,0,0,0,0,0",9,ベルーナドーム,18:00,03:12,22503,GAME20250529SLRE0284
2025,2025-05-29,公式戦,中日ドラゴンズ,ビジター,W,6,東京ヤクルトスワローズ,6,13,0,"2,3,1,0,0,0,0,0,0",11,神　宮,18:00,02:52,26893,GAME20250529YSCD0282
2025,2025-05-29,公式戦,東京ヤクルトスワローズ,ホーム,L,0,中日ドラゴンズ,0,6,0,"0,0,0,0,0,0,0,0,0",11,神　宮,18:00,02:52,26893,GAME20250529YSCD0282
2025,2025-05-30,公式戦,読売ジャイアンツ,ビジター,W,4,中日ドラゴンズ,4,9,0,"0,0,0,0,0,2,2,0,0",9,バンテリンドーム,18:00,03:33,36214,GAME20250530CDYG0286
2025,2025-05-30,公式戦,中日ドラゴンズ,ホーム,L,1,読売ジャイアンツ,1,8,0,"1,0,0,0,0,0,0,0,0",9,バンテリンドーム,18:00,03:33,36214,GAME20250530CDYG0286
2025,2025-05-30,公式戦,東京ヤクルトスワローズ,ビジター,L,2,横浜DeNAベイスターズ,2,8,1,"0,0,0,0,1,0,0,0,1",8,横　浜,18:01,03:20,32217,GAME20250530DBYS0285
2025,2025-05-30,公式戦,横浜DeNAベイスターズ,ホーム,W,6,東京ヤクルトスワローズ,6,13,0,"0,1,3,1,0,0,0,1,x",8,横　浜,18:01,03:20,32217,GAME20250530DBYS0285
2025,2025-05-30,公式戦,阪神タイガース,ビジター,W,5,広島東洋カープ,5,8,0,"0,0,0,0,3,0,0,0,2",10,マツダスタジアム,18:01,03:07,31152,GAME20250530HCHT0287
2025,2025-05-30,公式戦,広島東洋カープ,ホーム,L,2,阪神タイガース,2,5,1,"0,1,0,0,0,0,0,0,1",10,マツダスタジアム,18:01,03:07,31152,GAME20250530HCHT0287
2025,2025-05-30,公式戦,千葉ロッテマリーンズ,ビジター,L,1,北海道日本ハムファイターズ,1,7,0,"0,0,0,0,0,0,0,1,0",8,エスコンＦ,18:01,02:53,28296,GAME20250530NFLM0288
2025,2025-05-30,公式戦,北海道日本ハムファイターズ,ホーム,W,4,千葉ロッテマリーンズ,4,7,0,"0,0,0,0,1,2,0,1,x",8,エスコンＦ,18:01,02:53,28296,GAME20250530NFLM0288
2025,2025-05-30,公式戦,福岡ソフトバンクホークス,ビジター,W,4,東北楽天ゴールデンイーグルス,4,10,0,"0,1,0,0,0,0,0,3,0",10,楽天モバイル,18:00,04:17,24604,GAME20250530RESH0289
2025,2025-05-30,公式戦,東北楽天ゴールデンイーグルス,ホーム,L,2,福岡ソフトバンクホークス,2,12,0,"1,0,0,0,0,0,1,0,0",10,楽天モバイル,18:00,04:17,24604,GAME20250530RESH0289
2025,2025-05-31,公式戦,読売ジャイアンツ,ビジター,L,2,中日ドラゴンズ,2,10,1,"0,0,0,2,0,0,0,0,0",10,バンテリンドーム,14:01,03:31,36302,GAME20250531CDYG0292
2025,2025-05-31,公式戦,中日ドラゴンズ,ホーム,W,4,読売ジャイアンツ,4,8,0,"0,1,0,0,0,0,1,2,x",10,バンテリンドーム,14:01,03:31,36302,GAME20250531CDYG0292
2025,2025-05-31,公式戦,東京ヤクルトスワローズ,ビジター,L,2,横浜DeNAベイスターズ,2,7,0,"0,0,1,1,0,0,0,0,0",9,横　浜,14:41,03:24,33101,GAME20250531DBYS0291
2025,2025-05-31,公式戦,横浜DeNAベイスターズ,ホーム,W,5,東京ヤクルトスワローズ,5,10,1,"2,0,0,0,0,0,0,3,x",9,横　浜,14:41,03:24,33101,GAME20250531DBYS0291
2025,2025-05-31,公式戦,阪神タイガース,ビジター,W,2,広島東洋カープ,2,4,0,"0,0,0,0,1,0,0,0,1",11,マツダスタジアム,14:00,02:29,32110,GAME20250531HCHT0293
2025,2025-05-31,公式戦,広島東洋カープ,ホーム,L,0,阪神タイガース,0,5,0,"0,0,0,0,0,0,0,0,0",11,マツダスタジアム,14:00,02:29,32110,GAME20250531HCHT0293
2025,2025-05-31,公式戦,千葉ロッテマリーンズ,ビジター,L,3,北海道日本ハムファイターズ,3,6,0,"0,0,0,0,3,0,0,0,0",9,エスコンＦ,14:00,02:56,32088,GAME20250531NFLM0294
2025,2025-05-31,公式戦,北海道日本ハムファイターズ,ホーム,W,4,千葉ロッテマリーンズ,4,10,2,"0,1,0,0,0,0,0,0,3x",9,エスコンＦ,14:00,02:56,32088,GAME20250531NFLM0294
2025,2025-05-31,公式戦,埼玉西武ライオンズ,ビジター,L,2,オリックス・バファローズ,2,11,1,"0,0,0,0,0,0,2,0,0,0,0",10,ほっと神戸,18:00,04:05,34497,GAME20250531OBSL0290
2025,2025-05-31,公式戦,オリックス・バファローズ,ホーム,W,3,埼玉西武ライオンズ,3,9,0,"0,0,0,0,2,0,0,0,0,0,1x",10,ほっと神戸,18:00,04:05,34497,GAME20250531OBSL0290
2025,2025-06-01,公式戦,読売ジャイアンツ,ビジター,L,1,中日ドラゴンズ,1,4,0,"1,0,0,0,0,0,0,0,0",11,バンテリンドーム,13:30,03:16,36299,GAME20250601CDYG0297
2025,2025-06-01,公式戦,中日ドラゴンズ,ホーム,W,4,読売ジャイアンツ,4,12,1,"1,0,0,0,0,0,0,3,x",11,バンテリンドーム,13:30,03:16,36299,GAME20250601CDYG0297
2025,2025-06-01,公式戦,東京ヤクルトスワローズ,ビジター,L,2,横浜DeNAベイスターズ,2,6,0,"1,0,0,0,1,0,0,0,0",10,横　浜,14:00,02:34,33630,GAME20250601DBYS0296
2025,2025-06-01,公式戦,横浜DeNAベイスターズ,ホーム,W,3,東京ヤクルトスワローズ,3,6,0,"1,0,0,1,0,0,0,1,x",10,横　浜,14:00,02:34,33630,GAME20250601DBYS0296
2025,2025-06-01,公式戦,阪神タイガース,ビジター,W,8,広島東洋カープ,8,10,0,"2,0,0,0,0,0,0,3,3",12,マツダスタジアム,13:30,03:08,32052,GAME20250601HCHT0298
2025,2025-06-01,公式戦,広島東洋カープ,ホーム,L,0,阪神タイガース,0,4,0,"0,0,0,0,0,0,0,0,0",12,マツダスタジアム,13:30,03:08,32052,GAME20250601HCHT0298
2025,2025-06-01,公式戦,千葉ロッテマリーンズ,ビジター,L,0,北海道日本ハムファイターズ,0,7,0,"0,0,0,0,0,0,0,0,0",10,エスコンＦ,13:00,02:36,30870,GAME20250601NFLM0299
2025,2025-06-01,公式戦,北海道日本ハムファイターズ,ホーム,W,1,千葉ロッテマリーンズ,1,3,0,"0,0,0,0,0,0,0,0,1x",10,エスコンＦ,13:00,02:36,30870,GAME20250601NFLM0299
2025,2025-06-01,公式戦,埼玉西武ライオンズ,ビジター,W,3,オリックス・バファローズ,3,5,1,"0,0,1,0,1,0,0,0,1",11,ほっと神戸,16:00,02:59,34002,GAME20250601OBSL0295
2025,2025-06-01,公式戦,オリックス・バファローズ,ホーム,L,2,埼玉西武ライオンズ,2,5,1,"0,0,2,0,0,0,0,0,0",11,ほっと神戸,16:00,02:59,34002,GAME20250601OBSL0295
2025,2025-06-01,公式戦,福岡ソフトバンクホークス,ビジター,L,0,東北楽天ゴールデンイーグルス,0,7,1,"0,0,0,0,0,0,0,0,0",11,楽天モバイル,13:02,03:06,25012,GAME20250601RESH0300
2025,2025-06-01,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,3,福岡ソフトバンクホークス,3,7,0,"2,0,0,1,0,0,0,0,x",11,楽天モバイル,13:02,03:06,25012,GAME20250601RESH0300
2025,2025-06-03,公式戦,阪神タイガース,ビジター,W,1,北海道日本ハムファイターズ,1,6,0,"0,0,0,0,0,1,0,0,0",1,エスコンＦ,18:02,03:15,30803,GAME20250603NFHT0303
2025,2025-06-03,公式戦,北海道日本ハムファイターズ,ホーム,L,0,阪神タイガース,0,4,0,"0,0,0,0,0,0,0,0,0",1,エスコンＦ,18:02,03:15,30803,GAME20250603NFHT0303
2025,2025-06-03,公式戦,広島東洋カープ,ビジター,W,5,オリックス・バファローズ,5,15,0,"3,0,0,0,1,0,0,0,1",1,京セラD大阪,18:04,02:58,22702,GAME20250603OBHC0301
2025,2025-06-03,公式戦,オリックス・バファローズ,ホーム,L,2,広島東洋カープ,2,7,3,"0,0,0,0,0,1,0,0,1",1,京セラD大阪,18:04,02:58,22702,GAME20250603OBHC0301
2025,2025-06-03,公式戦,横浜DeNAベイスターズ,ビジター,W,6,東北楽天ゴールデンイーグルス,6,9,1,"1,0,0,1,2,2,0,0,0",1,楽天モバイル,19:00,03:35,23802,GAME20250603REDB0304
2025,2025-06-03,公式戦,東北楽天ゴールデンイーグルス,ホーム,L,3,横浜DeNAベイスターズ,3,8,1,"0,1,0,1,0,0,1,0,0",1,楽天モバイル,19:00,03:35,23802,GAME20250603REDB0304
2025,2025-06-03,公式戦,中日ドラゴンズ,ビジター,L,0,福岡ソフトバンクホークス,0,9,1,"0,0,0,0,0,0,0,0,0",1,みずほPayPay,18:00,03:25,37953,GAME20250603SHCD0302
2025,2025-06-03,公式戦,福岡ソフトバンクホークス,ホーム,W,4,中日ドラゴンズ,4,8,0,"0,1,2,1,0,0,0,0,x",1,みずほPayPay,18:00,03:25,37953,GAME20250603SHCD0302
2025,2025-06-03,公式戦,東京ヤクルトスワローズ,ビジター,L,0,埼玉西武ライオンズ,0,8,1,"0,0,0,0,0,0,0,0,0,0,0",1,ベルーナドーム,18:00,03:37,20192,GAME20250603SLYS0305
2025,2025-06-03,公式戦,埼玉西武ライオンズ,ホーム,W,1,東京ヤクルトスワローズ,1,5,0,"0,0,0,0,0,0,0,0,0,0,1x",1,ベルーナドーム,18:00,03:37,20192,GAME20250603SLYS0305
2025,2025-06-04,公式戦,読売ジャイアンツ,ビジター,L,3,千葉ロッテマリーンズ,3,7,0,"0,0,0,0,0,0,0,3,0",1,ZOZOマリン,18:00,02:33,28152,GAME20250604LMYG0308
2025,2025-06-04,公式戦,千葉ロッテマリーンズ,ホーム,W,5,読売ジャイアンツ,5,6,0,"0,3,2,0,0,0,0,0,x",1,ZOZOマリン,18:00,02:33,28152,GAME20250604LMYG0308
2025,2025-06-04,公式戦,阪神タイガース,ビジター,L,4,北海道日本ハムファイターズ,4,7,0,"0,0,0,2,0,0,0,2,0",2,エスコンＦ,18:00,02:46,31006,GAME20250604NFHT0309
2025,2025-06-04,公式戦,北海道日本ハムファイターズ,ホーム,W,5,阪神タイガース,5,12,0,"1,1,0,2,1,0,0,0,x",2,エスコンＦ,18:00,02:46,31006,GAME20250604NFHT0309
2025,2025-06-04,公式戦,広島東洋カープ,ビジター,L,1,オリックス・バファローズ,1,5,1,"0,0,0,0,0,0,0,1,0",2,京セラD大阪,18:03,02:33,23642,GAME20250604OBHC0306
2025,2025-06-04,公式戦,オリックス・バファローズ,ホーム,W,6,広島東洋カープ,6,14,0,"0,0,0,6,0,0,0,0,x",2,京セラD大阪,18:03,02:33,23642,GAME20250604OBHC0306
2025,2025-06-04,公式戦,横浜DeNAベイスターズ,ビジター,L,1,東北楽天ゴールデンイーグルス,1,6,1,"0,0,0,0,0,0,0,0,1",2,楽天モバイル,18:00,03:13,24285,GAME20250604REDB0310
2025,2025-06-04,公式戦,東北楽天ゴールデンイーグルス,ホーム,W,3,横浜DeNAベイスターズ,3,10,1,"2,1,0,0,0,0,0,0,x",2,楽天モバイル,18:00,03:13,24285,GAME20250604REDB0310
